state,regional_division,population,article_title,revision_id,article_quality
Georgia,South Atlantic,,"Luthersville, Georgia",1135417843.0,C
Georgia,South Atlantic,,"Lyerly, Georgia",1166206522.0,C
Georgia,South Atlantic,,"Lyons, Georgia",1165891700.0,C
Georgia,South Atlantic,,"McCaysville, Georgia",1172260062.0,C
Georgia,South Atlantic,,"McDonough, Georgia",1177688204.0,C
Georgia,South Atlantic,,"McIntyre, Georgia",1166850585.0,Start
Georgia,South Atlantic,,"Macon, Georgia",1175078982.0,B
Georgia,South Atlantic,,"McRae–Helena, Georgia",1179659483.0,C
Georgia,South Atlantic,,"Madison, Georgia",1171180393.0,C
Georgia,South Atlantic,,"Manassas, Georgia",1165891915.0,C
Georgia,South Atlantic,,"Manchester, Georgia",1165891926.0,GA
Georgia,South Atlantic,,"Mansfield, Georgia",1165892024.0,Start
Georgia,South Atlantic,,"Marietta, Georgia",1175374581.0,C
Georgia,South Atlantic,,"Marshallville, Georgia",1165892443.0,C
Georgia,South Atlantic,,"Martin, Georgia",1166207138.0,C
Georgia,South Atlantic,,"Maxeys, Georgia",1166207213.0,C
Georgia,South Atlantic,,"Maysville, Georgia",1166207273.0,GA
Georgia,South Atlantic,,"Meansville, Georgia",1165892992.0,Start
Georgia,South Atlantic,,"Meigs, Georgia",1165893063.0,C
Georgia,South Atlantic,,"Menlo, Georgia",1179443578.0,C
Georgia,South Atlantic,,"Metter, Georgia",1179808761.0,C
Georgia,South Atlantic,,"Midville, Georgia",1179678661.0,C
Georgia,South Atlantic,,"Midway, Georgia",1165893390.0,C
Georgia,South Atlantic,,"Milan, Georgia",1170547109.0,C
Georgia,South Atlantic,,"Milledgeville, Georgia",1178031660.0,C
Georgia,South Atlantic,,"Millen, Georgia",1165893514.0,GA
Georgia,South Atlantic,,"Milner, Georgia",1165893555.0,Start
Georgia,South Atlantic,,"Milton, Georgia",1177431067.0,C
Georgia,South Atlantic,,"Mitchell, Georgia",1166208095.0,GA
Georgia,South Atlantic,,"Molena, Georgia",1165893873.0,Start
Georgia,South Atlantic,,"Monroe, Georgia",1165893955.0,C
Georgia,South Atlantic,,"Montezuma, Georgia",1165894034.0,C
Georgia,South Atlantic,,"Monticello, Georgia",1144112374.0,C
Georgia,South Atlantic,,"Montrose, Georgia",1166208367.0,Start
Georgia,South Atlantic,,"Moreland, Georgia",1166208537.0,C
Georgia,South Atlantic,,"Morgan, Georgia",1165894264.0,C
Georgia,South Atlantic,,"Morganton, Georgia",1172520773.0,GA
Georgia,South Atlantic,,"Morrow, Georgia",1173908964.0,C
Georgia,South Atlantic,,"Morven, Georgia",1165894411.0,C
Georgia,South Atlantic,,"Moultrie, Georgia",1171008906.0,C
Georgia,South Atlantic,,"Mountain City, Georgia",1167134139.0,C
Georgia,South Atlantic,,"Mountain Park, Fulton County, Georgia",1165894658.0,C
Georgia,South Atlantic,,"Mount Airy, Georgia",1166208676.0,GA
Georgia,South Atlantic,,"Mount Vernon, Georgia",1165924885.0,C
Georgia,South Atlantic,,"Mount Zion, Georgia",1165894630.0,GA
Georgia,South Atlantic,,"Nahunta, Georgia",1179808682.0,C
Georgia,South Atlantic,,"Nashville, Georgia",1170857876.0,C
Georgia,South Atlantic,,"Nelson, Georgia",1165895019.0,C
Georgia,South Atlantic,,"Newborn, Georgia",1166209420.0,Start
Georgia,South Atlantic,,"Newington, Georgia",1166209505.0,Start
Georgia,South Atlantic,,"Newnan, Georgia",1174225773.0,C
Georgia,South Atlantic,,"Newton, Georgia",1165895499.0,C
Georgia,South Atlantic,,"Nicholls, Georgia",1165895542.0,C
Georgia,South Atlantic,,"Nicholson, Georgia",1165895550.0,C
Georgia,South Atlantic,,"Norcross, Georgia",1178283780.0,C
Georgia,South Atlantic,,"Norman Park, Georgia",1165895700.0,Start
Georgia,South Atlantic,,"North High Shoals, Georgia",1166209732.0,C
Georgia,South Atlantic,,"Norwood, Georgia",1165896016.0,Start
Georgia,South Atlantic,,"Nunez, Georgia",1165896088.0,C
Georgia,South Atlantic,,"Oak Park, Georgia",1165896176.0,C
Georgia,South Atlantic,,"Oakwood, Georgia",1165896268.0,C
Georgia,South Atlantic,,"Ochlocknee, Georgia",1166210157.0,Start
Georgia,South Atlantic,,"Ocilla, Georgia",1165896314.0,C
Georgia,South Atlantic,,"Oconee, Georgia",1165896325.0,C
Georgia,South Atlantic,,"Odum, Georgia",1166210241.0,C
Georgia,South Atlantic,,"Offerman, Georgia",1165896378.0,C
Georgia,South Atlantic,,"Oglethorpe, Georgia",1165896432.0,C
Georgia,South Atlantic,,"Oliver, Georgia",1165896541.0,Start
Georgia,South Atlantic,,"Omega, Georgia",1165896613.0,Start
Georgia,South Atlantic,,"Orchard Hill, Georgia",1166210560.0,C
Georgia,South Atlantic,,"Oxford, Georgia",1165896962.0,C
Georgia,South Atlantic,,"Palmetto, Georgia",1165897104.0,C
Georgia,South Atlantic,,"Parrott, Georgia",1166210989.0,C
Georgia,South Atlantic,,"Patterson, Georgia",1165897338.0,C
Georgia,South Atlantic,,"Pavo, Georgia",1165897369.0,C
Georgia,South Atlantic,,"Peachtree City, Georgia",1180002767.0,C
Georgia,South Atlantic,,"Peachtree Corners, Georgia",1169839474.0,GA
Georgia,South Atlantic,,"Pearson, Georgia",1165897422.0,C
Georgia,South Atlantic,,"Pelham, Georgia",1165897452.0,GA
Georgia,South Atlantic,,"Pembroke, Georgia",1165897481.0,GA
Georgia,South Atlantic,,"Pendergrass, Georgia",1168881829.0,GA
Georgia,South Atlantic,,"Perry, Georgia",1148081946.0,C
Georgia,South Atlantic,,"Pinehurst, Georgia",1165897875.0,GA
Georgia,South Atlantic,,"Pine Lake, Georgia",1165897863.0,C
Georgia,South Atlantic,,"Pine Mountain, Harris County, Georgia",1166211383.0,C
Georgia,South Atlantic,,"Pineview, Georgia",1166211417.0,C
Georgia,South Atlantic,,"Pitts, Georgia",1165898002.0,GA
Georgia,South Atlantic,,"Plains, Georgia",1167788723.0,GA
Georgia,South Atlantic,,"Plainville, Georgia",1165898093.0,GA
Georgia,South Atlantic,,"Pooler, Georgia",1172602126.0,C
Georgia,South Atlantic,,"Portal, Georgia",1166229263.0,C
Georgia,South Atlantic,,"Porterdale, Georgia",1165898513.0,C
Georgia,South Atlantic,,"Port Wentworth, Georgia",1165898477.0,C
Georgia,South Atlantic,,"Poulan, Georgia",1165898594.0,C
Georgia,South Atlantic,,"Powder Springs, Georgia",1178556949.0,GA
Georgia,South Atlantic,,"Pulaski, Georgia",1166229492.0,C
Georgia,South Atlantic,,"Quitman, Georgia",1165899039.0,C
Georgia,South Atlantic,,"Ranger, Georgia",1167502856.0,GA
Georgia,South Atlantic,,"Ray City, Georgia",1165899242.0,C
Georgia,South Atlantic,,"Rayle, Georgia",1166229625.0,Start
Georgia,South Atlantic,,"Rebecca, Georgia",1165899301.0,Start
Georgia,South Atlantic,,"Register, Georgia",1166229716.0,Start
Georgia,South Atlantic,,"Reidsville, Georgia",1165899416.0,C
Georgia,South Atlantic,,"Remerton, Georgia",1165899443.0,GA
Georgia,South Atlantic,,"Rentz, Georgia",1177173549.0,GA
Georgia,South Atlantic,,"Resaca, Georgia",1166229763.0,C
Georgia,South Atlantic,,"Rest Haven, Georgia",1146546205.0,C
Georgia,South Atlantic,,"Reynolds, Georgia",1166229781.0,C
Georgia,South Atlantic,,"Rhine, Georgia",1166229787.0,GA
Georgia,South Atlantic,,"Riceboro, Georgia",1165899564.0,Start
Georgia,South Atlantic,,"Richland, Georgia",1165899614.0,GA
Georgia,South Atlantic,,"Richmond Hill, Georgia",1179335293.0,C
Georgia,South Atlantic,,"Riddleville, Georgia",1166229880.0,Start
Georgia,South Atlantic,,"Rincon, Georgia",1165899723.0,GA
Georgia,South Atlantic,,"Ringgold, Georgia",1167176591.0,GA
Georgia,South Atlantic,,"Riverdale, Georgia",1165899848.0,C
Georgia,South Atlantic,,"Roberta, Georgia",1165899907.0,C
Georgia,South Atlantic,,"Rochelle, Georgia",1165899931.0,C
Georgia,South Atlantic,,"Rockmart, Georgia",1170231952.0,C
Georgia,South Atlantic,,"Rocky Ford, Georgia",1166230163.0,Start
Georgia,South Atlantic,,"Rome, Georgia",1178095250.0,B
Georgia,South Atlantic,,"Roopville, Georgia",1166230251.0,C
Georgia,South Atlantic,,"Rossville, Georgia",1165900324.0,C
Georgia,South Atlantic,,"Roswell, Georgia",1175712919.0,C
Georgia,South Atlantic,,"Royston, Georgia",1165900396.0,C
Georgia,South Atlantic,,"Rutledge, Georgia",1165900540.0,C
Georgia,South Atlantic,,"St. Marys, Georgia",1141836042.0,C
Georgia,South Atlantic,,"Sale City, Georgia",1179011293.0,C
Georgia,South Atlantic,,"Sandersville, Georgia",1175862219.0,C
Georgia,South Atlantic,,"Sandy Springs, Georgia",1177719684.0,C
Georgia,South Atlantic,,"Santa Claus, Georgia",1165900868.0,C
Georgia,South Atlantic,,"Sardis, Georgia",1165900896.0,C
Georgia,South Atlantic,,"Sasser, Georgia",1166230747.0,C
Georgia,South Atlantic,,"Savannah, Georgia",1179417303.0,GA
Georgia,South Atlantic,,"Scotland, Georgia",1165901000.0,C
Georgia,South Atlantic,,"Screven, Georgia",1165901087.0,Start
Georgia,South Atlantic,,"Senoia, Georgia",1165901278.0,C
Georgia,South Atlantic,,"Shady Dale, Georgia",1166231052.0,C
Georgia,South Atlantic,,"Sharon, Georgia",1165901410.0,C
Georgia,South Atlantic,,"Sharpsburg, Georgia",1177771247.0,C
Georgia,South Atlantic,,"Shellman, Georgia",1165901547.0,C
Georgia,South Atlantic,,"Shiloh, Georgia",1167502147.0,C
Georgia,South Atlantic,,"Siloam, Georgia",1166231337.0,GA
Georgia,South Atlantic,,"Sky Valley, Georgia",1165901909.0,GA
Georgia,South Atlantic,,"Smithville, Georgia",1165901990.0,C
Georgia,South Atlantic,,"Smyrna, Georgia",1177167991.0,C
Georgia,South Atlantic,,"Snellville, Georgia",1174393720.0,C
Georgia,South Atlantic,,"Social Circle, Georgia",1176284050.0,C
Georgia,South Atlantic,,"Soperton, Georgia",1165902115.0,Start
Georgia,South Atlantic,,"South Fulton, Georgia",1175730162.0,C
Georgia,South Atlantic,,"Sparks, Georgia",1166329877.0,C
Georgia,South Atlantic,,"Sparta, Georgia",1165902366.0,C
Georgia,South Atlantic,,"Springfield, Georgia",1177564744.0,C
Georgia,South Atlantic,,"Stapleton, Georgia",1165903064.0,GA
Georgia,South Atlantic,,"Statesboro, Georgia",1168455996.0,C
Georgia,South Atlantic,,"Statham, Georgia",1165903097.0,Start
Georgia,South Atlantic,,"Stillmore, Georgia",1165903180.0,GA
Georgia,South Atlantic,,"Stockbridge, Georgia",1179293637.0,C
Georgia,South Atlantic,,"Stone Mountain, Georgia",1169604028.0,B
Georgia,South Atlantic,,"Stonecrest, Georgia",1165903225.0,C
Georgia,South Atlantic,,"Sugar Hill, Georgia",1177845588.0,GA
Georgia,South Atlantic,,"Summertown, Georgia",1165903415.0,GA
Georgia,South Atlantic,,"Summerville, Georgia",1165903418.0,C
Georgia,South Atlantic,,"Sumner, Georgia",1166330830.0,C
Georgia,South Atlantic,,"Sunny Side, Georgia",1165903463.0,Start
Georgia,South Atlantic,,"Surrency, Georgia",1166330922.0,Start
Georgia,South Atlantic,,"Suwanee, Georgia",1175326691.0,GA
Georgia,South Atlantic,,"Swainsboro, Georgia",1174502973.0,C
Georgia,South Atlantic,,"Sycamore, Georgia",1173010550.0,C
Georgia,South Atlantic,,"Sylvania, Georgia",1165903575.0,C
Georgia,South Atlantic,,"Sylvester, Georgia",1166987781.0,C
Georgia,South Atlantic,,"Talbotton, Georgia",1165903640.0,C
Georgia,South Atlantic,,"Talking Rock, Georgia",1166331089.0,C
Georgia,South Atlantic,,"Tallapoosa, Georgia",1165903657.0,C
Georgia,South Atlantic,,"Tallulah Falls, Georgia",1166331098.0,C
Georgia,South Atlantic,,"Talmo, Georgia",1166331101.0,GA
Georgia,South Atlantic,,"Tarrytown, Georgia",1166331133.0,C
Georgia,South Atlantic,,"Taylorsville, Georgia",1166331151.0,C
Georgia,South Atlantic,,"Temple, Georgia",1176438944.0,C
Georgia,South Atlantic,,"Tennille, Georgia",1175669467.0,C
Georgia,South Atlantic,,"Thomaston, Georgia",1172277349.0,C
Georgia,South Atlantic,,"Thomasville, Georgia",1165904047.0,C
Georgia,South Atlantic,,"Thomson, Georgia",1173187053.0,C
Georgia,South Atlantic,,"Thunderbolt, Georgia",1166331338.0,C
Georgia,South Atlantic,,"Tifton, Georgia",1172563386.0,C
Georgia,South Atlantic,,"Tiger, Georgia",1166331351.0,C
Georgia,South Atlantic,,"Tignall, Georgia",1166331357.0,C
Georgia,South Atlantic,,"Toccoa, Georgia",1178446426.0,C
Georgia,South Atlantic,,"Toomsboro, Georgia",1166331468.0,GA
Georgia,South Atlantic,,"Trenton, Georgia",1153014159.0,C
Georgia,South Atlantic,,"Trion, Georgia",1100142569.0,C
Georgia,South Atlantic,,"Tucker, Georgia",1175713815.0,C
Georgia,South Atlantic,,"Tunnel Hill, Georgia",1165904983.0,GA
Georgia,South Atlantic,,"Turin, Georgia",1166331749.0,Start
Georgia,South Atlantic,,"Twin City, Georgia",1165905036.0,C
Georgia,South Atlantic,,"Tybee Island, Georgia",1175247443.0,C
Georgia,South Atlantic,,"Tyrone, Georgia",1166331825.0,C
Georgia,South Atlantic,,"Ty Ty, Georgia",1179253431.0,Start
Georgia,South Atlantic,,"Unadilla, Georgia",1165905131.0,C
Georgia,South Atlantic,,"Union City, Georgia",1165905163.0,C
Georgia,South Atlantic,,"Union Point, Georgia",1165905194.0,C
Georgia,South Atlantic,,"Uvalda, Georgia",1165905949.0,GA
Georgia,South Atlantic,,"Valdosta, Georgia",1178009590.0,B
Georgia,South Atlantic,,"Varnell, Georgia",1114231765.0,GA
Georgia,South Atlantic,,"Vernonburg, Georgia",1166332144.0,C
Georgia,South Atlantic,,"Vidette, Georgia",1165906234.0,C
Georgia,South Atlantic,,"Vienna, Georgia",1167916923.0,C
Georgia,South Atlantic,,"Vidalia, Georgia",1174264478.0,GA
Georgia,South Atlantic,,"Villa Rica, Georgia",1174809433.0,B
Georgia,South Atlantic,,"Waco, Georgia",1165906362.0,C
Georgia,South Atlantic,,"Wadley, Georgia",1165906374.0,Start
Georgia,South Atlantic,,"Waleska, Georgia",1165906444.0,GA
Georgia,South Atlantic,,"Walnut Grove, Georgia",1166332459.0,Start
Georgia,South Atlantic,,"Walthourville, Georgia",1165906558.0,GA
Georgia,South Atlantic,,"Warm Springs, Georgia",1135425845.0,C
Georgia,South Atlantic,,"Warner Robins, Georgia",1175950115.0,C
Georgia,South Atlantic,,"Warrenton, Georgia",1165906636.0,C
Georgia,South Atlantic,,"Warwick, Georgia",1165906669.0,C
Georgia,South Atlantic,,"Washington, Georgia",1175266719.0,C
Georgia,South Atlantic,,"Watkinsville, Georgia",1166332808.0,C
Georgia,South Atlantic,,"Waverly Hall, Georgia",1166332869.0,C
Georgia,South Atlantic,,"Waycross, Georgia",1167265069.0,C
Georgia,South Atlantic,,"Waynesboro, Georgia",1179808155.0,C
Georgia,South Atlantic,,"Webster County, Georgia",1167089624.0,C
Georgia,South Atlantic,,"West Point, Georgia",1165907205.0,C
Georgia,South Atlantic,,"Whigham, Georgia",1165907444.0,GA
Georgia,South Atlantic,,"White, Georgia",1175613679.0,C
Georgia,South Atlantic,,"White Plains, Georgia",1165907483.0,GA
Georgia,South Atlantic,,"Whitesburg, Georgia",1166333581.0,GA
Georgia,South Atlantic,,"Willacoochee, Georgia",1169852819.0,C
Georgia,South Atlantic,,"Williamson, Georgia",1165907728.0,C
Georgia,South Atlantic,,"Winder, Georgia",1180411156.0,C
Georgia,South Atlantic,,"Winterville, Georgia",1173340905.0,GA
Georgia,South Atlantic,,"Woodbine, Georgia",1165908301.0,GA
Georgia,South Atlantic,,"Woodbury, Georgia",1165908337.0,GA
Georgia,South Atlantic,,"Woodland, Georgia",1165908380.0,C
Georgia,South Atlantic,,"Woodstock, Georgia",1180226737.0,C
Georgia,South Atlantic,,"Woodville, Georgia",1165908443.0,C
Georgia,South Atlantic,,"Woolsey, Georgia",1166334417.0,Start
Georgia,South Atlantic,,"Wrens, Georgia",1165908523.0,C
Georgia,South Atlantic,,"Wrightsville, Georgia",1176950509.0,C
Georgia,South Atlantic,,"Yatesville, Georgia",1166334549.0,Start
Georgia,South Atlantic,,"Young Harris, Georgia",1174063257.0,C
Georgia,South Atlantic,,"Zebulon, Georgia",1171167257.0,C
Hawaii,Pacific,1440196.0,"Honolulu, Hawaii",778186189.0,Stub
Hawaii,Pacific,1440196.0,"East Honolulu, Hawaii",1177243085.0,C
Hawaii,Pacific,1440196.0,"Pearl City, Hawaii",1176354164.0,C
Hawaii,Pacific,1440196.0,"Hilo, Hawaii",1176176717.0,GA
Hawaii,Pacific,1440196.0,"Waipahu, Hawaii",1132153936.0,C
Hawaii,Pacific,1440196.0,"Kailua, Honolulu County, Hawaii",985095782.0,Stub
Hawaii,Pacific,1440196.0,"Kaneohe, Hawaii",1153547445.0,C
Hawaii,Pacific,1440196.0,"Kahului, Hawaii",1169925896.0,C
Hawaii,Pacific,1440196.0,"Mililani, Hawaii",1159321771.0,GA
Hawaii,Pacific,1440196.0,"'Ewa Gentry, Hawaii",419689771.0,Stub
Hawaii,Pacific,1440196.0,"Kihei, Hawaii",1170722915.0,C
Hawaii,Pacific,1440196.0,"Kapolei, Hawaii",1178150348.0,GA
Hawaii,Pacific,1440196.0,"Mililani Mauka, Hawaii",1160862079.0,C
Hawaii,Pacific,1440196.0,"Makakilo, Hawaii",1135556695.0,C
Hawaii,Pacific,1440196.0,"Kailua, Hawaii County, Hawaii",940760384.0,Stub
Hawaii,Pacific,1440196.0,"Wahiawa, Hawaii",1173746097.0,GA
Hawaii,Pacific,1440196.0,"Wailuku, Hawaii",1167651212.0,C
Hawaii,Pacific,1440196.0,"Ewa Beach, Hawaii",419750819.0,Stub
Hawaii,Pacific,1440196.0,"Halawa, Hawaii",1163011427.0,C
Hawaii,Pacific,1440196.0,"Ocean Pointe, Hawaii",1116004884.0,GA
Hawaii,Pacific,1440196.0,"Hawaiian Paradise Park, Hawaii",1111379491.0,C
Hawaii,Pacific,1440196.0,"Schofield Barracks, Hawaii",302725930.0,Stub
Hawaii,Pacific,1440196.0,"Royal Kunia, Hawaii",1093242786.0,Start
Hawaii,Pacific,1440196.0,"Waimalu, Hawaii",1113923816.0,GA
Hawaii,Pacific,1440196.0,"Waianae, Hawaii",1163785132.0,GA
Hawaii,Pacific,1440196.0,"Lahaina, Hawaii",1179275252.0,GA
Hawaii,Pacific,1440196.0,"Kalaoa, Hawaii",1111383306.0,C
Hawaii,Pacific,1440196.0,"Nanakuli, Hawaii",494482570.0,Stub
Hawaii,Pacific,1440196.0,"Waipio, Hawaii",1113923906.0,GA
Hawaii,Pacific,1440196.0,"Kapaa, Hawaii",1123132337.0,C
Hawaii,Pacific,1440196.0,"Maili, Hawaii",1171649238.0,Stub
Hawaii,Pacific,1440196.0,"Aiea, Hawaii",1174436358.0,GA
Hawaii,Pacific,1440196.0,"Makaha, Hawaii",494482452.0,Stub
Hawaii,Pacific,1440196.0,"Waimea, Hawaii County, Hawaii",1176176424.0,GA
Hawaii,Pacific,1440196.0,"Kaneohe Station, Hawaii",528571885.0,Stub
Hawaii,Pacific,1440196.0,"Waihee-Waiehu, Hawaii",1135556932.0,Start
Hawaii,Pacific,1440196.0,"Ahuimanu, Hawaii",965355789.0,Stub
Hawaii,Pacific,1440196.0,"Haiku-Pauwela, Hawaii",1111378416.0,C
Hawaii,Pacific,1440196.0,"Pukalani, Hawaii",1159837706.0,C
Hawaii,Pacific,1440196.0,"Lihue, Hawaii",1176837080.0,GA
Hawaii,Pacific,1440196.0,"Ewa Villages, Hawaii",965242422.0,Stub
Hawaii,Pacific,1440196.0,"Hickam Housing, Hawaii",1156846042.0,C
Hawaii,Pacific,1440196.0,"Waikele, Hawaii",1137030486.0,Stub
Hawaii,Pacific,1440196.0,"Makawao, Hawaii",1175247908.0,Start
Hawaii,Pacific,1440196.0,"Waikoloa Village, Hawaii",1113923772.0,C
Hawaii,Pacific,1440196.0,"Napili-Honokowai, Hawaii",1169909021.0,C
Hawaii,Pacific,1440196.0,"Kula, Hawaii",1171160671.0,GA
Hawaii,Pacific,1440196.0,"Waimanalo, Hawaii",494482627.0,Stub
Hawaii,Pacific,1440196.0,"Wailea, Hawaii",1176301238.0,C
Hawaii,Pacific,1440196.0,"Laie, Hawaii",1171494124.0,Stub
Hawaii,Pacific,1440196.0,"Wailua Homesteads, Hawaii",348959415.0,Stub
Hawaii,Pacific,1440196.0,"Waipio Acres, Hawaii",820887430.0,Stub
Hawaii,Pacific,1440196.0,"West Loch Estate, Hawaii",1093244195.0,Stub
Hawaii,Pacific,1440196.0,"Kahaluu, Hawaii",965239296.0,Stub
Hawaii,Pacific,1440196.0,"Pupukea, Hawaii",345541879.0,Stub
Hawaii,Pacific,1440196.0,"Heeia, Hawaii",418600500.0,Stub
Hawaii,Pacific,1440196.0,"Kalaheo, Hawaii",1150950737.0,Start
Hawaii,Pacific,1440196.0,"Hanamaulu, Hawaii",1111378813.0,C
Hawaii,Pacific,1440196.0,"Haleiwa, Hawaii",1171495504.0,Stub
Hawaii,Pacific,1440196.0,"Whitmore Village, Hawaii",1136756000.0,Start
Hawaii,Pacific,1440196.0,"Hawaiian Ocean View, Hawaii",1177519538.0,C
Hawaii,Pacific,1440196.0,"Waimanalo Beach, Hawaii",1117249352.0,C
Hawaii,Pacific,1440196.0,"Kahaluu-Keauhou, Hawaii",965239326.0,Stub
Hawaii,Pacific,1440196.0,"Iroquois Point, Hawaii",1137030562.0,GA
Hawaii,Pacific,1440196.0,"Mountain View, Hawaii",1111394183.0,C
Hawaii,Pacific,1440196.0,"Waialua, Hawaii",1155754178.0,GA
Hawaii,Pacific,1440196.0,"Hauula, Hawaii",419752991.0,Stub
Hawaii,Pacific,1440196.0,"Hawaiian Beaches, Hawaii",1111379485.0,C
Hawaii,Pacific,1440196.0,"Kekaha, Hawaii",1175837448.0,C
Hawaii,Pacific,1440196.0,"Ainaloa, Hawaii",965356268.0,Stub
Hawaii,Pacific,1440196.0,"Waikapu, Hawaii",1113923756.0,Start
Hawaii,Pacific,1440196.0,"Hawaiian Acres, Hawaii",1111379470.0,C
Hawaii,Pacific,1440196.0,"Kaunakakai, Hawaii",1153170867.0,C
Hawaii,Pacific,1440196.0,"Puhi, Hawaii",1167646638.0,C
Hawaii,Pacific,1440196.0,"Lanai City, Hawaii",1137213585.0,GA
Hawaii,Pacific,1440196.0,"Captain Cook, Hawaii",1156253283.0,GA
Hawaii,Pacific,1440196.0,"Orchidlands Estates, Hawaii",1112675756.0,C
Hawaii,Pacific,1440196.0,"Kilauea, Hawaii",1036838051.0,Stub
Hawaii,Pacific,1440196.0,"Holualoa, Hawaii",1146003215.0,C
Hawaii,Pacific,1440196.0,"Kahuku, Hawaii",1173366185.0,GA
Hawaii,Pacific,1440196.0,"Honokaa, Hawaii",1136757968.0,C
Hawaii,Pacific,1440196.0,"Hanapepe, Hawaii",1177245005.0,C
